UNODC,unodc_ddds@un.org,,,,,,,,,,,
16/05/2024,,,,,,,,,,,,
Iso3_code,Country,Region,Subregion,Indicator,Dimension,Category,Sex,Age,Year,Unit of measurement,VALUE,Source
BLR,Belarus,Europe,Eastern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2006,Counts,1726,CTS
BLZ,Belize,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Serious assault,Total,Total,2006,Counts,142,CTS/MoI
BOL,Bolivia (Plurinational State of),Americas,Latin America and the Caribbean,Violent offences,by type of offence,Serious assault,Total,Total,2006,Counts,5405,CTS
BRA,Brazil,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Serious assault,Total,Total,2006,Counts,652778,CTS/DATASUS
BRB,Barbados,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Serious assault,Total,Total,2006,Counts,1704,CTS
BRN,Brunei Darussalam,Asia,South-eastern Asia,Violent offences,by type of offence,Serious assault,Total,Total,2006,Counts,451,CTS
CAN,Canada,Americas,Northern America,Violent offences,by type of offence,Serious assault,Total,Total,2006,Counts,56709,CTS
CHE,Switzerland,Europe,Western Europe,Violent offences,by type of offence,Serious assault,Total,Total,2006,Counts,9272,CTS
CHL,Chile,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Serious assault,Total,Total,2006,Counts,20992,CTS
CMR,Cameroon,Africa,Sub-Saharan Africa,Violent offences,by type of offence,Serious assault,Total,Total,2006,Counts,3136,CTS/NSO
COL,Colombia,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Serious assault,Total,Total,2006,Counts,46529,CTS
CRI,Costa Rica,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Serious assault,Total,Total,2006,Counts,5931,CTS
CYP,Cyprus,Asia,Western Asia,Violent offences,by type of offence,Serious assault,Total,Total,2006,Counts,134,CTS
CZE,Czechia,Europe,Eastern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2006,Counts,19171,CTS
DEU,Germany,Europe,Western Europe,Violent offences,by type of offence,Serious assault,Total,Total,2006,Counts,510775,CTS
DNK,Denmark,Europe,Northern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2006,Counts,11628,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Serious assault,Total,Total,2006,Counts,36681,CTS
ECU,Ecuador,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Serious assault,Total,Total,2006,Counts,6575,CTS
EGY,Egypt,Africa,Northern Africa,Violent offences,by type of offence,Serious assault,Total,Total,2006,Counts,65,CTS
ESP,Spain,Europe,Southern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2006,Counts,180706,CTS
EST,Estonia,Europe,Northern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2006,Counts,141,CTS
FIN,Finland,Europe,Northern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2006,Counts,30864,CTS
FRA,France,Europe,Western Europe,Violent offences,by type of offence,Serious assault,Total,Total,2006,Counts,164359,CTS
GBR_E_W,United Kingdom (England and Wales),Europe,Northern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2006,Counts,504718,CTS
GBR_NI,United Kingdom (Northern Ireland),Europe,Northern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2006,Counts,1164,CTS
GBR_S,United Kingdom (Scotland),Europe,Northern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2006,Counts,84692,CTS
GEO,Georgia,Asia,Western Asia,Violent offences,by type of offence,Serious assault,Total,Total,2006,Counts,271,CTS
GRC,Greece,Europe,Southern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2006,Counts,7399,CTS
GRD,Grenada,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Serious assault,Total,Total,2006,Counts,1903,CTS
GTM,Guatemala,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Serious assault,Total,Total,2006,Counts,6055,CTS
HKG,"China, Hong Kong Special Administrative Region",Asia,Eastern Asia,Violent offences,by type of offence,Serious assault,Total,Total,2006,Counts,8690,CTS
HRV,Croatia,Europe,Southern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2006,Counts,1069,CTS
HUN,Hungary,Europe,Eastern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2006,Counts,11516,CTS
IND,India,Asia,Southern Asia,Violent offences,by type of offence,Serious assault,Total,Total,2006,Counts,264748,CTS
IRL,Ireland,Europe,Northern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2006,Counts,13737,CTS
ISL,Iceland,Europe,Northern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2006,Counts,56,CTS
ISR,Israel,Asia,Western Asia,Violent offences,by type of offence,Serious assault,Total,Total,2006,Counts,50866,CTS
ITA,Italy,Europe,Southern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2006,Counts,59143,CTS
JOR,Jordan,Asia,Western Asia,Violent offences,by type of offence,Serious assault,Total,Total,2006,Counts,15694,CTS
JPN,Japan,Asia,Eastern Asia,Violent offences,by type of offence,Serious assault,Total,Total,2006,Counts,64989,CTS/MoI
KAZ,Kazakhstan,Asia,Central Asia,Violent offences,by type of offence,Serious assault,Total,Total,2006,Counts,2474,CTS
KEN,Kenya,Africa,Sub-Saharan Africa,Violent offences,by type of offence,Serious assault,Total,Total,2006,Counts,13186,CTS
KGZ,Kyrgyzstan,Asia,Central Asia,Violent offences,by type of offence,Serious assault,Total,Total,2006,Counts,206,CTS
KOR,Republic of Korea,Asia,Eastern Asia,Violent offences,by type of offence,Serious assault,Total,Total,2006,Counts,281928,CTS
KWT,Kuwait,Asia,Western Asia,Violent offences,by type of offence,Serious assault,Total,Total,2006,Counts,632,CTS
LIE,Liechtenstein,Europe,Western Europe,Violent offences,by type of offence,Serious assault,Total,Total,2006,Counts,77,CTS
LTU,Lithuania,Europe,Northern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2006,Counts,340,CTS
LUX,Luxembourg,Europe,Western Europe,Violent offences,by type of offence,Serious assault,Total,Total,2006,Counts,1811,CTS
LVA,Latvia,Europe,Northern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2006,Counts,1549,CTS
MAR,Morocco,Africa,Northern Africa,Violent offences,by type of offence,Serious assault,Total,Total,2006,Counts,36161,CTS
MCO,Monaco,Europe,Western Europe,Violent offences,by type of offence,Serious assault,Total,Total,2006,Counts,140,CTS
MDA,Republic of Moldova,Europe,Eastern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2006,Counts,409,CTS
MEX,Mexico,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Serious assault,Total,Total,2006,Counts,245507,CTS
MKD,North Macedonia,Europe,Southern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2006,Counts,441,CTS
MNE,Montenegro,Europe,Southern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2006,Counts,164,CTS
MNG,Mongolia,Asia,Eastern Asia,Violent offences,by type of offence,Serious assault,Total,Total,2006,Counts,3584,CTS
MOZ,Mozambique,Africa,Sub-Saharan Africa,Violent offences,by type of offence,Serious assault,Total,Total,2006,Counts,800,CTS
MUS,Mauritius,Africa,Sub-Saharan Africa,Violent offences,by type of offence,Serious assault,Total,Total,2006,Counts,106,CTS
MYS,Malaysia,Asia,South-eastern Asia,Violent offences,by type of offence,Serious assault,Total,Total,2006,Counts,5716,CTS
NIC,Nicaragua,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Serious assault,Total,Total,2006,Counts,18391,CTS
NLD,Netherlands (Kingdom of the),Europe,Western Europe,Violent offences,by type of offence,Serious assault,Total,Total,2006,Counts,69185,CTS
NOR,Norway,Europe,Northern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2006,Counts,3185,CTS
NPL,Nepal,Asia,Southern Asia,Violent offences,by type of offence,Serious assault,Total,Total,2006,Counts,1047,CTS
NZL,New Zealand,Oceania,Australia and New Zealand,Violent offences,by type of offence,Serious assault,Total,Total,2006,Counts,10140,CTS
PAN,Panama,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Serious assault,Total,Total,2006,Counts,6055,CTS
PER,Peru,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Serious assault,Total,Total,2006,Counts,15827,CTS
PRT,Portugal,Europe,Southern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2006,Counts,39998,CTS
PRY,Paraguay,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Serious assault,Total,Total,2006,Counts,995,CTS
ROU,Romania,Europe,Eastern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2006,Counts,9459,CTS
RUS,Russian Federation,Europe,Eastern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2006,Counts,51429,CTS
SEN,Senegal,Africa,Sub-Saharan Africa,Violent offences,by type of offence,Serious assault,Total,Total,2006,Counts,252,CTS
SGP,Singapore,Asia,South-eastern Asia,Violent offences,by type of offence,Serious assault,Total,Total,2006,Counts,636,CTS
SLB,Solomon Islands,Oceania,Melanesia,Violent offences,by type of offence,Serious assault,Total,Total,2006,Counts,1168,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Serious assault,Total,Total,2006,Counts,4614,CTS
SRB,Serbia,Europe,Southern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2006,Counts,1657,CTS
STP,Sao Tome and Principe,Africa,Sub-Saharan Africa,Violent offences,by type of offence,Serious assault,Total,Total,2006,Counts,0,CTS
SVK,Slovakia,Europe,Eastern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2006,Counts,3200,CTS
SVN,Slovenia,Europe,Southern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2006,Counts,2431,CTS
SWE,Sweden,Europe,Northern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2006,Counts,77019,CTS
SYR,Syrian Arab Republic,Asia,Western Asia,Violent offences,by type of offence,Serious assault,Total,Total,2006,Counts,5543,CTS
THA,Thailand,Asia,South-eastern Asia,Violent offences,by type of offence,Serious assault,Total,Total,2006,Counts,25798,CTS
TJK,Tajikistan,Asia,Central Asia,Violent offences,by type of offence,Serious assault,Total,Total,2006,Counts,5762,CTS
TKM,Turkmenistan,Asia,Central Asia,Violent offences,by type of offence,Serious assault,Total,Total,2006,Counts,83,CTS
TTO,Trinidad and Tobago,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Serious assault,Total,Total,2006,Counts,657,CTS/NGO
TUR,Türkiye,Asia,Western Asia,Violent offences,by type of offence,Serious assault,Total,Total,2006,Counts,138937,CTS
UGA,Uganda,Africa,Sub-Saharan Africa,Violent offences,by type of offence,Serious assault,Total,Total,2006,Counts,43782,CTS
UKR,Ukraine,Europe,Eastern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2006,Counts,6464,CTS/DMDB
URY,Uruguay,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Serious assault,Total,Total,2006,Counts,615,CTS
USA,United States of America,Americas,Northern America,Violent offences,by type of offence,Serious assault,Total,Total,2006,Counts,874096,CTS
VCT,Saint Vincent and the Grenadines,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Serious assault,Total,Total,2006,Counts,1054,CTS/NGO
ZWE,Zimbabwe,Africa,Sub-Saharan Africa,Violent offences,by type of offence,Serious assault,Total,Total,2006,Counts,77525,CTS
ALB,Albania,Europe,Southern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2007,Counts,219,CTS
AND,Andorra,Europe,Southern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2007,Counts,83,CTS
ARG,Argentina,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Serious assault,Total,Total,2007,Counts,137181,CTS
ARM,Armenia,Asia,Western Asia,Violent offences,by type of offence,Serious assault,Total,Total,2007,Counts,164,CTS
AUT,Austria,Europe,Western Europe,Violent offences,by type of offence,Serious assault,Total,Total,2007,Counts,3878,CTS
BEL,Belgium,Europe,Western Europe,Violent offences,by type of offence,Serious assault,Total,Total,2007,Counts,74289,CTS
BGR,Bulgaria,Europe,Eastern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2007,Counts,3173,CTS
BHR,Bahrain,Asia,Western Asia,Violent offences,by type of offence,Serious assault,Total,Total,2007,Counts,2634,CTS
BIH,Bosnia and Herzegovina,Europe,Southern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2007,Counts,1566,CTS
BLR,Belarus,Europe,Eastern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2007,Counts,1657,CTS
BOL,Bolivia (Plurinational State of),Americas,Latin America and the Caribbean,Violent offences,by type of offence,Serious assault,Total,Total,2007,Counts,6441,CTS
BRA,Brazil,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Serious assault,Total,Total,2007,Counts,649027,CTS/DATASUS
BRB,Barbados,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Serious assault,Total,Total,2007,Counts,1549,CTS
CAN,Canada,Americas,Northern America,Violent offences,by type of offence,Serious assault,Total,Total,2007,Counts,58269,CTS
CHE,Switzerland,Europe,Western Europe,Violent offences,by type of offence,Serious assault,Total,Total,2007,Counts,9644,CTS
CHL,Chile,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Serious assault,Total,Total,2007,Counts,21727,CTS
CIV,Côte d’Ivoire,Africa,Sub-Saharan Africa,Violent offences,by type of offence,Serious assault,Total,Total,2007,Counts,9821,CTS
CMR,Cameroon,Africa,Sub-Saharan Africa,Violent offences,by type of offence,Serious assault,Total,Total,2007,Counts,3482,CTS/NSO
COL,Colombia,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Serious assault,Total,Total,2007,Counts,47957,CTS
CRI,Costa Rica,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Serious assault,Total,Total,2007,Counts,6429,CTS
CYP,Cyprus,Asia,Western Asia,Violent offences,by type of offence,Serious assault,Total,Total,2007,Counts,142,CTS
CZE,Czechia,Europe,Eastern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2007,Counts,19551,CTS
DEU,Germany,Europe,Western Europe,Violent offences,by type of offence,Serious assault,Total,Total,2007,Counts,523283,CTS
DNK,Denmark,Europe,Northern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2007,Counts,11552,CTS
DZA,Algeria,Africa,Northern Africa,Violent offences,by type of offence,Serious assault,Total,Total,2007,Counts,36915,CTS
EGY,Egypt,Africa,Northern Africa,Violent offences,by type of offence,Serious assault,Total,Total,2007,Counts,71,CTS
ESP,Spain,Europe,Southern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2007,Counts,70536,CTS
EST,Estonia,Europe,Northern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2007,Counts,145,CTS
FIN,Finland,Europe,Northern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2007,Counts,34614,CTS
FRA,France,Europe,Western Europe,Violent offences,by type of offence,Serious assault,Total,Total,2007,Counts,175886,CTS
GBR_E_W,United Kingdom (England and Wales),Europe,Northern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2007,Counts,450766,CTS
GBR_NI,United Kingdom (Northern Ireland),Europe,Northern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2007,Counts,1148,CTS
GBR_S,United Kingdom (Scotland),Europe,Northern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2007,Counts,79523,CTS
GEO,Georgia,Asia,Western Asia,Violent offences,by type of offence,Serious assault,Total,Total,2007,Counts,157,CTS
GIN,Guinea,Africa,Sub-Saharan Africa,Violent offences,by type of offence,Serious assault,Total,Total,2007,Counts,293,CTS
GRC,Greece,Europe,Southern Europe,Violent offences,by type of offence,Serious assault,Total,Total,2007,Counts,7788,CTS
GRD,Grenada,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Serious assault,Total,Total,2007,Counts,1312,CTS
GTM,Guatemala,Americas,Latin America and the Caribbean,Violent offences,by type of offence,Serious assault,Total,Total,2007,Counts,6238,CTS
